,Date,Grup,Tweet,Paraula,Retweets,Likes
122,2022-08-14 09:17:40+00:00,Diaris,"📊 Catalunya va registrar el rècord de recollida selectiva el 2021, però segueix per sota del 50% de reciclatge que marca la UE https://t.co/DKz9SyLleA",Reciclatge,1,2
123,2022-07-24 17:32:00+00:00,Diaris,🔴 Els bombers controlen l’incendi en una nau de reciclatge de Riba-roja https://t.co/XpZ4q7jwzt,Reciclatge,2,5
124,2022-07-23 17:01:00+00:00,Diaris,"Desarticulada una xarxa que traficava amb residus entre França i Catalunya. Feien passar restes de plàstic, paper i cartró com a runa per estalviar-se el reciclatge https://t.co/QK30TCIkjT",Reciclatge,21,59
125,2022-07-23 08:28:08+00:00,Diaris,"Per què a Catalunya s'estanca el reciclatge?

Les bones notícies que arriben d'algunes comarques, com la Conca de Barberà, no són suficients per impulsar les dades encara massa baixes arreu del país. N'analitzem els grans esculls 👇 https://t.co/mx82J0yfzD",Reciclatge,2,0
126,2022-06-10 10:00:55+00:00,Diaris,"Cucs que poden digerir porexpan: ""Són com petites plantes de reciclatge""
https://t.co/10YnJq9uML https://t.co/b71yibu480",Reciclatge,10,69
127,2022-06-01 15:16:30+00:00,Diaris,"👉 Reciclatge de fetges per reduir l'espera per a un trasplantament

Les màquines que recreen la temperatura del cos permeten recuperar òrgans descartats i conservar-los més temps, fins i tot dies

✍️ Ho explica @gemmggranger
https://t.co/wTN2zTnF5j",Reciclatge,1,1
128,2022-05-31 06:41:00+00:00,Diaris,"Les ombres del reciclatge de mòbils: molts van a parar a països com Ghana o l'Índia com a productes de segona mà, però són ""simplement escombraries"", denuncia l'activista Mike Anane https://t.co/K5ZSxiRpTg",Reciclatge,8,12
129,2022-05-29 15:44:19+00:00,Diaris,Incendi en una nau de reciclatge del Port de Barcelona https://t.co/oFhGbfXmRB,Reciclatge,6,4
130,2022-05-14 05:53:00+00:00,Diaris,"""Dona el teu mòbil a la ciència"": crida per provar el reciclatge amb ""bacteris menjamòbils"" https://t.co/ZhLSywf2Cj https://t.co/uWhNYS7wM5",Reciclatge,14,27
131,2022-05-10 14:01:27+00:00,Diaris,"♻️ El Govern ja té a punt la proposta de llei que ha de servir per frenar la generació d'escombraries i impulsar la reutilització i el reciclatge

👉 La futura llei dona dos anys als comerços per erradicar el sobreenvasat de productes frescos https://t.co/HVjvgGsOMS",Reciclatge,1,3
132,2022-04-07 17:03:49+00:00,Diaris,"CR Group, companyia de solucions sostenibles de la indústria del plàstic, ha formalitzat la compra de l'antiga planta de Robert Bosch a Castellet i la Gornal

👉 La inversió preveu reconvertir la fàbrica en un centre de reciclatge de plàstics https://t.co/zGyLWaTYrV",Reciclatge,0,1
133,2022-03-12 20:10:00+00:00,Diaris,"A més de reduir l’impacte ambiental, l’envàs de vidre també té beneficis econòmics per a la societat, perquè el reciclatge i la gestió de residus té costos alts, que acaba pagant el consumidor https://t.co/WVoJxBHrvR",Reciclatge,1,12
134,2022-03-08 17:08:24+00:00,Diaris,"🤔 Sabíeu que els darrers anys ha augmentat el reciclatge de piles a Catalunya?

👉 S’ha aconseguit gràcies a la major implicació de la ciutadania en la protecció del medi ambient i a accions de sensibilització tan importants com l’Apilo XII
https://t.co/lUSLKLaNcd",Reciclatge,2,3
135,2022-01-30 15:30:00+00:00,Diaris,"🔊 On es troba Catalunya respecte a Espanya en matèria de reciclatge? El passat, present i futur dels residus amb @IsaacPeraire al @MeteoMauri
https://t.co/JDB4HZSQMR",Reciclatge,10,10
136,2022-01-28 13:30:00+00:00,Diaris,"🔊 Maquinetes d'afaitar, bolígrafs o tubs de pasta de dents: productes amb una segona vida, tot i la dificultat del seu reciclatge. L'economia circular arriba a @MeteoMauri 
https://t.co/rh5kbf3A24",Reciclatge,0,0
137,2022-01-23 10:16:15+00:00,Diaris,"Buscar un contenidor de rebuig als pobles del costat: és la trampa dels que no volen complir amb el reciclatge que imposa el porta a porta, i surt molt car als municipis que reben els residus https://t.co/9Ew0uENeTE",Reciclatge,4,7
138,2022-01-21 18:01:00+00:00,Diaris,"Buscar un contenidor de rebuig als pobles del costat: és la trampa dels que no volen complir amb el reciclatge que imposa el porta a porta, i surt molt car als municipis que reben els residus
https://t.co/9Ew0uF4PLc",Reciclatge,5,16
139,2022-01-14 21:30:00+00:00,Diaris,"🔊 La incorporació del plàstic que va al contenidor groc en la fabricació d'alguns components dels vehicles ja és una tendència a l'alça. A @MeteoMauri, l'arribada del reciclatge a la indústria de l'automòbil 
https://t.co/VB2WGWCaov",Reciclatge,0,0
140,2021-12-14 09:48:54+00:00,Diaris,"♻️ Des de la implantació del cànon català de residus, la taxa de reciclatge a Catalunya ha escalat del 25% el 2004 a vora el 46% el 2020, però sense arribar al 50% que marca Europa. Ara, però, aquesta taxa pot tenir els dies comptats

✍️ @ElenaFreixa https://t.co/SuBHaFDhYF",Reciclatge,1,1
141,2021-12-03 10:30:01+00:00,Diaris,🔊 Reciclatge creatiu: mobles de disseny fets de plàstic 100% reciclat https://t.co/kcKmlpb4l6,Reciclatge,1,0
142,2021-11-20 17:35:52+00:00,Diaris,"¿Hi ha una alternativa als abocadors i a les plantes de reciclatge convencionals? A 

El Celler de Can Roca pensen que sí amb el seu propi projecte 'zero waste' que fusiona reciclatge i disseny 👇
https://t.co/nnq16XEWwg",Reciclatge,0,2
143,2021-11-20 08:03:01+00:00,Diaris,Repassem les #324mésvistes:  3⃣  Mor un treballador en una planta de reciclatge de Granollers quan ha quedat atrapat a dins d'una premsa metàl·lica https://t.co/zgC9icNiST,Reciclatge,2,4
144,2021-11-18 20:37:00+00:00,Diaris,"Els Mossos han rebut a les 6 de la matinada d’aquest dijous l’avís d’un accident laboral en una planta de reciclatge de Granollers, i s’hi han trobat un treballador mort aixafat per una premsa
https://t.co/xOvxNBB4Er",Reciclatge,21,28
145,2021-11-18 17:30:00+00:00,Diaris,"Aquesta matinada ha mort un treballador de 38 anys a Granollers, atrapat en una premsa metàl·lica d’una planta de reciclatge
https://t.co/xOvxNBjtfR",Reciclatge,12,10
146,2021-11-18 14:03:00+00:00,Diaris,"Mor un treballador atrapat en una premsa d'una planta de reciclatge de Granollers
https://t.co/xOvxNBB4Er https://t.co/BWL2SbiTOh",Reciclatge,52,66
147,2021-11-16 07:49:43+00:00,Diaris,"📝 ""Un al·legat personal i transferible a favor del reciclatge, el reaprofitament, l’intercanvi, la segona mà i la tercera i quarta vida dels objectes""

Mail obert de @MartiEstruch  https://t.co/Gh4tALc7zx",Reciclatge,3,4
148,2021-11-13 09:28:54+00:00,Diaris,"📰 El mitjà alemany contraposa la situació a Barcelona amb el que és habitual a alemanya, on el reciclatge és força més habitual. Per @jordi_palmer https://t.co/QzhyGIXt7X",Reciclatge,5,4
149,2021-11-09 12:39:00+00:00,Diaris,"Milers de tones de roba de la ""fast fashion"" que consumeixen els països rics acaben llençades al desert d'Atacama, a Xile, on diverses empreses impulsen el reciclatge dels residus tèxtils
https://t.co/Ott2fv4Nhe",Reciclatge,14,13
150,2021-11-04 21:59:26+00:00,Diaris,"""La quantitat de plàstic que posem al mercat és insostenible encara que millorem les tècniques de reciclatge""

✍️ @ArandaQuim entrevista @marielvilella, directora d'estratègia global de l'organització @zerowasteeurope https://t.co/ldg2ww7Ibq",Reciclatge,2,4
151,2021-11-04 20:50:38+00:00,Diaris,"Entrevista | Mariel Vilella, de Zero Waste Europe: ""La quantitat de plàstic que posem al mercat és insostenible encara que millorem les tècniques de reciclatge""

✍️ @ArandaQuim
 https://t.co/i8UuqHppgb",Reciclatge,3,4
152,2021-11-04 14:38:08+00:00,Diaris,"""La quantitat de plàstic que posem al mercat és insostenible encara que millorem les tècniques de reciclatge""

🗣️  @ArandaQuim parla amb la directora d'estratègia global de l'organització @zerowasteeurope, @marielvilella https://t.co/8KC2RIQeIT",Reciclatge,4,8
153,2021-10-20 14:25:09+00:00,Diaris,"Portar l'ampolla buida a la botiga, un vell costum que podria tornar 

👉El govern espanyol planteja per llei pagar un dipòsit per a envasos d'un sòl ús si no s'assoleixen els objectius de reciclatge de la UE

Informa @ElenaFreixa
https://t.co/VaFKSg4ch7",Reciclatge,4,10
154,2021-10-12 07:57:47+00:00,Diaris,"Una dotzena de dotacions dels Bombers segueixen treballant en l'incendi d'una planta de reciclatge a Amposta

Segueix tota l’actualitat a l’ARA Mateix 👇 https://t.co/KN3XHzCWem",Reciclatge,1,3
155,2021-10-11 21:21:32+00:00,Diaris,Un incendi crema camions i maquinària en una empresa de reciclatge a Amposta https://t.co/jaiKn4E8mp https://t.co/tuHgd2FV2G,Reciclatge,7,25
156,2021-10-06 07:16:00+00:00,Diaris,"""Menja mòbils"", el projecte pioner en reciclatge electrònic de la UPC de Manresa
https://t.co/5LUOjhqbk0 https://t.co/0dBFjt5jak",Reciclatge,15,70
157,2021-09-07 16:30:00+00:00,Diaris,"🔊 Envasos reutilitzables a restaurants? La reutilització, una bona alternativa al reciclatge, s'obre camí a la xarxa! Tots els detalls, al @PopapCatradio
https://t.co/kP6sHN0bIT",Reciclatge,1,2
158,2021-07-31 14:21:24+00:00,Diaris,"Només nou dels 36 municipis assoleixen l'objectiu europeu d'arribar al 50% de reciclatge el 2020

🔗Llegeix la notícia completa aquí
https://t.co/ZkEI6x4aJf",Reciclatge,3,3
159,2021-07-23 10:18:00+00:00,Diaris,"📌 Una empresa catalana converteix residus en plàstic biodegradable fent servir bacteris

➡️ @PatriAyma, fundadora de @VEnvirotech, explica com és el procés de reciclatge, en un nou capítol d'#EmprenedorsRAC1 amb @oriolllop #CasaSeat
https://t.co/z4FYppGNvC",Reciclatge,9,16
160,2021-06-19 13:07:00+00:00,Diaris,"Els Bombers han estabilitzat l’incendi en una nau de reciclatge al polígon de Castellbisbal, originat en una muntanya de ferralla de cotxes d’una altura comparable a tres pisos d'un edifici https://t.co/i6Hr3EpDHE",Reciclatge,2,16
161,2021-06-19 07:53:00+00:00,Diaris,Crema una gran pila de cotxes desballestats en una nau de reciclatge de Castellbisbal https://t.co/i6Hr3E82j4 https://t.co/kfuK1tvzrC,Reciclatge,2,4
162,2021-06-19 07:14:31+00:00,Diaris,Incendi en una planta de reciclatge a Castellbisbal https://t.co/nPhlISJcmh,Reciclatge,0,2
163,2021-06-19 06:45:05+00:00,Diaris,Diverses dotacions dels Bombers estan treballant en l'incendi a una nau de reciclatge de Castellbisbal i la columna de fum es pot veure des de diferents punts del Baix Llobregat https://t.co/UlKGe8yVDW (📷 @PereLl65) https://t.co/cewn2GUkqB,Reciclatge,6,15
164,2021-06-19 06:11:58+00:00,Diaris,⚠️ #ÚLTIMAHORA I Espectacular incendi en una planta de reciclatge a Castellbisbal https://t.co/sCEFbuMDo0,Reciclatge,3,1
165,2021-06-18 12:38:00+00:00,Diaris,"Fa gairebé tres anys van implantar als dotze municipis més poblats del Berguedà el sistema de recollida porta a porta i s'ha passat del 30% de reciclatge al 80%
https://t.co/3eD0WvmfME",Reciclatge,16,47
166,2021-06-18 06:48:00+00:00,Diaris,"El Berguedà era una de les comarques a la cua del reciclatge, fins que fa gairebé tres anys van implantar la recollida d'escombraries porta a porta als dotze municipis més poblats https://t.co/3eD0Wv4Eo4",Reciclatge,4,7
167,2021-06-17 20:15:00+00:00,Diaris,"El Berguedà, al capdavant del reciclatge amb el porta a porta de recollida d'escombraries https://t.co/3eD0Wv4Eo4 https://t.co/qR5W8RG7Vk",Reciclatge,11,37
168,2021-06-05 11:49:44+00:00,Diaris,🔊🌿🌎 Avui és el #DiaMundialdelMediAmbient i amb en @pepnogue a @elsuplement volem anar més enllà del reciclatge per saber com podem menjar de la manera més sostenible possible https://t.co/rkzVuF1snF,Reciclatge,1,3
169,2021-06-03 07:49:17+00:00,Diaris,"2⃣ El malestar pel nou sistema de deixalleria i reciclatge imposat pel govern de l'alcaldessa de Barcelona, Ada Colau, al barri de Sant Andreu ha acabat amb la paciència dels veïns i veïnes.
https://t.co/m46mWuFOB4",Reciclatge,1,2
170,2021-05-31 15:37:02+00:00,Diaris,Declarat un incendi en una nau d'una planta de reciclatge de Reus https://t.co/s1fG1q5gnk,Reciclatge,0,1
171,2021-03-22 21:25:06+00:00,Diaris,"Un miler pescadors catalans participen en un projecte de recollida, reciclatge i reutilització de residus https://t.co/5R3eV8x3U4",Reciclatge,15,62
172,2021-03-22 19:47:00+00:00,Diaris,Vuit estudiants es van tancar 370 dies subsistint amb el reciclatge en una nau segellada que reprodueix les condicions de la Lluna a la Terra. Els resultats de l’estudi han accelerat l’objectiu de la Xina d’establir-s’hi https://t.co/98ylgKVEPg,Reciclatge,7,25
173,2021-02-23 13:01:19+00:00,Diaris,"Vota els teus projectes preferits de Premis #JovespelDemà de @Fundesplai i @diariARA! 🤩

Mira els vídeos i clica a M'agrada en els teus preferits! 

Entra a 👉 https://t.co/pWRfB5LFEB

#ODS #sostenibilitat #reciclatge #biodiversitat #igualtatdegènere #discapacitat #joves https://t.co/0mOSmyMbri",Reciclatge,3,3
174,2021-02-22 17:07:33+00:00,Diaris,La Guàrdia Civil localitza al port de Melilla cinc persones amagades en contenidors de reciclatge https://t.co/HgKi1qLgVi,Reciclatge,3,6
175,2020-12-19 11:26:07+00:00,Diaris,Un incendi destrueix una nau d'una empresa de reciclatge de residus al polígon industrial de l'Arboç https://t.co/f2gxUzRban,Reciclatge,1,1
176,2020-11-29 15:34:00+00:00,Diaris,"Els plàstics d’ús agrícola, un cop utilitzats, es converteixen en un maldecap per als ramaders: no saben on posar-los i no hi ha un circuit regular de recollida i reciclatge d'aquests materials
https://t.co/F4cFk95RWE",Reciclatge,11,15
177,2020-11-27 16:41:00+00:00,Diaris,"Els plàstics d’ús agrícola, un cop utilitzats, es converteixen en un maldecap per als ramaders: no saben on posar-los i no hi ha un circuit regular de recollida i reciclatge d'aquests materials
https://t.co/F4cFk95RWE",Reciclatge,7,19
178,2020-11-22 12:41:00+00:00,Diaris,"Des d'aquest divendres, nou estacions dels Ferrocarrils de la Generalitat compten amb uns contenidors de reciclatge especials https://t.co/kJGzkRefnF",Reciclatge,0,14
179,2020-11-21 07:10:00+00:00,Diaris,"Des d'aquest divendres, nou estacions dels Ferrocarrils de la Generalitat compten amb uns contenidors de reciclatge especials https://t.co/5M5HlKHTP2",Reciclatge,13,72
180,2020-10-21 19:08:00+00:00,Diaris,"Greenpeace critica la gestió i “els enganys” d’Ecoembes i l’organització que gestiona el reciclatge dels envasos de plàstic afirma que l’informe té “escàs rigor”
https://t.co/hJ2ejjIbjA",Reciclatge,62,75
181,2020-10-21 15:40:00+00:00,Diaris,"Greenpeace denuncia que Ecoembes, la gestora d’envasos de plàstic, no assumeix molts dels costos del reciclatge d’envasos de plàstic, que han d’assumir les administracions
https://t.co/hJ2ejjIbjA",Reciclatge,47,45
182,2020-10-11 14:30:00+00:00,Diaris,"El reciclatge augmenta molt allà on s'implanta el porta a porta o el contenidor amb xip
https://t.co/BaMo6so96L",Reciclatge,44,123
183,2020-10-08 15:31:00+00:00,Diaris,El reciclatge augmenta molt allà on s'implanta el porta a porta o el contenidor amb xip https://t.co/BaMo6so96L https://t.co/rArpoRWjtK,Reciclatge,22,103
184,2020-09-12 18:45:00+00:00,Diaris,"Què és el mètode de reciclatge de la línia única i com funciona? És molt popular als EUA i aconsegueix percentatges de separació de residus molt superiors

https://t.co/oBF14OWafk",Reciclatge,4,5
185,2020-07-29 20:05:00+00:00,Diaris,"Controlat l'incendi en una planta de reciclatge a Granollers que cremava des d'ahir i desactiven el Plaseqcat
https://t.co/PkoS3DZYgz",Reciclatge,1,9
186,2020-07-29 10:08:41+00:00,Diaris,"Continuen les feines d'extinció en una planta de reciclatge a Granollers. Així ha cremat el foc aquesta nit. 
📹 ACN
https://t.co/UoSkzIzT1m https://t.co/43r8KRKSV8",Reciclatge,2,1
187,2020-07-29 07:18:59+00:00,Diaris,L'incendi en una empresa de reciclatge de Granollers activa l'alerta per risc químic. El foc crema des de la mitjanit i continua actiu en una de les ales de la nau https://t.co/MtFSioQEfW,Reciclatge,3,0
188,2020-07-29 07:00:00+00:00,Diaris,"Els bombers continuen treballant en l'incendi d'una planta de reciclatge a Granollers
https://t.co/PkoS3DZYgz https://t.co/i3G38fVNol",Reciclatge,8,8
189,2020-07-29 06:26:21+00:00,Diaris,"📌 S’incendia una planta de reciclatge al polígon del Coll de la Manya, a Granollers 

➡️ Protecció civil ha activat l’alerta del pla d’emergències per risc químic
https://t.co/7of0pHEKsz",Reciclatge,1,3
190,2020-07-06 05:10:00+00:00,Diaris,"🔊 Bevem, mengem i respirem plàstic: el confinament ha deixat de prioritzar el reciclatge i ha afavorit el consum d'envasos d'un sol ús  https://t.co/V13kbeFMwZ",Reciclatge,3,0
191,2020-07-05 21:56:23+00:00,Diaris,Controlat el tercer incendi en un mes i mig a la planta de reciclatge de Sarrià de Ter https://t.co/F0xA8qYzrV https://t.co/4DcTOSpILC,Reciclatge,5,13
192,2020-06-28 05:07:29+00:00,Diaris,Algunes de les marques independents que treballen amb teixits procedents del reciclatge d’ampolles https://t.co/hciRvw8rrL,Reciclatge,5,15
